eventDate,Lon,Lat
2008-04-08T16:45:00,-123.563,38.0461
2008-04-08T16:45:00,-123.563,38.0461
2008-04-08T16:45:00,-123.563,38.0461
2008-04-08T17:45:00,-123.5151749,38.0474476
2008-04-08T17:45:00,-123.5151749,38.0474476
2008-04-08T17:45:00,-123.5151749,38.0474476
2008-04-08T18:28:00,-123.467652,38.0487809
2008-04-08T18:28:00,-123.467652,38.0487809
2008-04-08T18:28:00,-123.467652,38.0487809
2008-04-08T18:28:00,-123.467652,38.0487809
2008-04-08T18:28:00,-123.467652,38.0487809
2008-04-08T18:28:00,-123.467652,38.0487809
2008-04-08T19:47:00,-123.3726062,38.0514476
2008-04-08T19:47:00,-123.3726062,38.0514476
2008-04-08T19:47:00,-123.3726062,38.0514476
2008-04-08T19:47:00,-123.3726062,38.0514476
2008-04-08T19:47:00,-123.3726062,38.0514476
2008-04-08T19:47:00,-123.3726062,38.0514476
2008-04-08T20:42:00,-123.2778031,38.0541238
2008-04-08T20:42:00,-123.2778031,38.0541238
2008-04-08T20:42:00,-123.2778031,38.0541238
2008-04-08T20:42:00,-123.2778031,38.0541238
2008-04-08T21:41:00,-123.183,38.0568
2008-04-09T15:36:00,-123.1899753,37.88987415
2008-04-09T16:20:00,-123.2849505,37.8872483
2008-04-09T16:20:00,-123.2849505,37.8872483
2008-04-09T16:20:00,-123.2849505,37.8872483
2008-04-09T19:27:00,-123.4276409,37.8833404
2008-04-09T19:27:00,-123.4276409,37.8833404
2008-04-10T14:10:00,-122.748,37.7343
2008-04-10T16:23:00,-123.042883,37.7270174
2008-04-10T16:23:00,-123.042883,37.7270174
2008-04-10T16:23:00,-123.042883,37.7270174
2008-04-10T17:12:00,-122.8333,37.7343
2008-04-10T17:12:00,-122.8333,37.7343
2008-04-10T17:12:00,-122.8333,37.7343
2008-04-10T17:12:00,-122.8333,37.7343
2008-04-10T18:03:00,-123.1378151,37.7246041
2008-04-10T18:03:00,-123.1378151,37.7246041
2008-04-10T18:03:00,-123.1378151,37.7246041
2008-04-10T18:03:00,-123.1378151,37.7246041
2008-04-10T18:03:00,-123.1378151,37.7246041
2008-04-10T18:03:00,-123.1378151,37.7246041
2008-04-10T19:18:00,-123.233,37.7221
2008-04-10T19:18:00,-123.233,37.7221
2008-04-10T19:18:00,-123.233,37.7221
2008-04-10T20:15:00,-123.1852812,37.7233976
2008-04-10T20:15:00,-123.1852812,37.7233976
2008-04-10T20:15:00,-123.1852812,37.7233976
2008-04-10T20:15:00,-123.1852812,37.7233976
2008-04-11T14:40:00,-123.3464919,37.7111357
2008-04-11T14:40:00,-123.3464919,37.7111357
2008-04-11T14:40:00,-123.3464919,37.7111357
2008-04-11T14:40:00,-123.3464919,37.7111357
2008-04-11T14:40:00,-123.3464919,37.7111357
2008-04-11T14:40:00,-123.3464919,37.7111357
2008-04-11T14:40:00,-123.3464919,37.7111357
2008-04-11T14:40:00,-123.3464919,37.7111357
2008-04-11T14:40:00,-123.3464919,37.7111357
2008-04-11T14:40:00,-123.3464919,37.7111357
2008-04-11T14:40:00,-123.3464919,37.7111357
2008-04-11T14:40:00,-123.3464919,37.7111357
2008-04-11T14:40:00,-123.3464919,37.7111357
2008-04-11T15:51:00,-123.3746952,37.79832179
2008-04-11T15:51:00,-123.3746952,37.79832179
2008-04-11T17:03:00,-123.4028692,37.88547616
2008-04-11T17:03:00,-123.4028692,37.88547616
2008-04-11T17:03:00,-123.4028692,37.88547616
2008-04-11T17:03:00,-123.4028692,37.88547616
2008-04-11T17:03:00,-123.4028692,37.88547616
2008-04-11T17:03:00,-123.4028692,37.88547616
2008-04-11T17:03:00,-123.4028692,37.88547616
2008-04-11T17:03:00,-123.4028692,37.88547616
2008-04-11T17:03:00,-123.4028692,37.88547616
2008-04-11T17:03:00,-123.4028692,37.88547616
2008-04-11T17:03:00,-123.4028692,37.88547616
2008-04-11T17:03:00,-123.4028692,37.88547616
2008-04-11T17:03:00,-123.4028692,37.88547616
2008-04-11T17:03:00,-123.4028692,37.88547616
2008-04-11T18:21:00,-123.4311089,37.97262382
2008-04-11T18:21:00,-123.4311089,37.97262382
2008-04-11T18:21:00,-123.4311089,37.97262382
2008-04-11T18:21:00,-123.4311089,37.97262382
2008-04-11T18:21:00,-123.4311089,37.97262382
2008-04-11T18:21:00,-123.4311089,37.97262382
2008-04-11T18:21:00,-123.4311089,37.97262382
2008-04-11T18:21:00,-123.4311089,37.97262382
2008-04-11T18:21:00,-123.4311089,37.97262382
2008-04-11T18:21:00,-123.4311089,37.97262382
2008-04-11T18:21:00,-123.4311089,37.97262382
2008-04-11T18:21:00,-123.4311089,37.97262382
2008-04-11T18:21:00,-123.4311089,37.97262382
2008-04-11T18:21:00,-123.4311089,37.97262382
2008-04-11T18:21:00,-123.4311089,37.97262382
2008-04-11T18:21:00,-123.4311089,37.97262382
2008-04-11T18:21:00,-123.4311089,37.97262382
2008-04-11T18:21:00,-123.4311089,37.97262382
2008-04-11T19:48:00,-123.4594143,38.05976447
2008-04-11T19:48:00,-123.4594143,38.05976447
2008-04-11T21:26:00,-123.4877858,38.14689876
2008-04-11T21:26:00,-123.4877858,38.14689876
2008-04-11T21:26:00,-123.4877858,38.14689876
2008-04-11T21:26:00,-123.4877858,38.14689876
2008-04-11T21:26:00,-123.4877858,38.14689876
2008-04-11T21:26:00,-123.4877858,38.14689876
2008-04-11T22:45:00,-123.5162235,38.23402711
2008-04-12T00:02:00,-123.5447896,38.3210854
2008-04-12T00:02:00,-123.5447896,38.3210854
2008-04-12T00:02:00,-123.5447896,38.3210854
2008-04-12T00:02:00,-123.5447896,38.3210854
2008-04-12T00:02:00,-123.5447896,38.3210854
2008-04-12T00:02:00,-123.5447896,38.3210854
2008-04-12T00:02:00,-123.5447896,38.3210854
2008-04-12T00:02:00,-123.5447896,38.3210854
2008-04-12T00:02:00,-123.5447896,38.3210854
2008-04-12T00:02:00,-123.5447896,38.3210854
2008-04-12T00:02:00,-123.5447896,38.3210854
2008-04-12T00:02:00,-123.5447896,38.3210854
2008-04-12T00:02:00,-123.5447896,38.3210854
2008-04-12T00:02:00,-123.5447896,38.3210854
2008-04-12T00:02:00,-123.5447896,38.3210854
2008-04-12T00:02:00,-123.5447896,38.3210854
2008-04-12T00:02:00,-123.5447896,38.3210854
2008-04-12T01:14:00,-123.5733602,38.4082024
2008-04-12T01:14:00,-123.5733602,38.4082024
2008-04-12T01:14:00,-123.5733602,38.4082024
2008-04-12T01:14:00,-123.5733602,38.4082024
2008-04-12T01:14:00,-123.5733602,38.4082024
2008-04-12T01:14:00,-123.5733602,38.4082024
2008-04-12T02:22:00,-123.6019978,38.495314
2008-04-12T02:22:00,-123.6019978,38.495314
2008-04-12T02:22:00,-123.6019978,38.495314
2008-04-12T13:11:48,-123.3195948,37.80943913
2008-04-12T13:11:48,-123.3195948,37.80943913
2008-04-12T13:11:48,-123.3195948,37.80943913
2008-04-12T13:11:48,-123.3195948,37.80943913
2008-04-12T13:11:48,-123.3195948,37.80943913
2008-04-12T13:11:48,-123.3195948,37.80943913
2008-04-12T13:11:48,-123.3195948,37.80943913
2008-04-12T13:11:48,-123.3195948,37.80943913
